station,date,prcp,tobs,,
USC00511918,20/4/2014,0,26.7,,
USC00511918,21/4/2014,0.8,21.7,,
USC00511918,22/4/2014,0.3,23.3,,
USC00511918,23/4/2014,0,22.8,,
USC00511918,24/4/2014,0,22.2,,
USC00511918,25/4/2014,0,22.2,,
USC00511918,26/4/2014,0,26.7,,
USC00511918,27/4/2014,1.8,22.2,,
USC00511918,28/4/2014,3.8,17.2,,
USC00511918,29/4/2014,0.5,20,,
USC00511918,30/4/2014,0,18.9,,
USC00511918,1/5/2014,0,18.3,,
USC00511918,2/5/2014,0,20.6,,
USC00511918,3/5/2014,1.5,25.6,,
USC00511918,4/5/2014,0,25.6,,
USC00511918,5/5/2014,0,20,,
USC00511918,6/5/2014,13,20.6,,
USC00511918,7/5/2014,0,20,,
USC00511918,8/5/2014,0,20,,
USC00511918,9/5/2014,0,20,,
USC00511918,10/5/2014,0,25.6,,
USC00511918,11/5/2014,0.5,24.4,,
USC00511918,12/5/2014,0.8,20.6,,
USC00511918,13/5/2014,0,20,,
USC00511918,14/5/2014,0,18.3,,
USC00511918,15/5/2014,0,18.3,,
USC00511918,16/5/2014,0,26.7,,
USC00511918,17/5/2014,0,26.1,,
USC00511918,19/5/2014,0.8,20,,
USC00511918,20/5/2014,3,21.1,,
USC00511918,21/5/2014,3.6,18.9,,
USC00511918,22/5/2014,0,19.4,,
USC00511918,23/5/2014,1,25,,
USC00511918,24/5/2014,5.8,23.9,,
USC00511918,25/5/2014,1,25.6,,
USC00511918,27/5/2014,21.6,22.2,,
USC00511918,28/5/2014,0,20.6,,
USC00511918,29/5/2014,0,22.8,,
USC00511918,30/5/2014,0,21.7,,
USC00511918,31/5/2014,7.4,26.1,,
USC00511918,1/6/2014,0,26.1,,
USC00511918,2/6/2014,0,20,,
USC00511918,3/6/2014,0,19.4,,
USC00511918,4/6/2014,0,21.7,,
USC00511918,6/6/2014,,22.2,,
USC00511918,7/6/2014,0,26.1,,
USC00511918,8/6/2014,0,26.7,,
USC00511918,9/6/2014,0,22.2,,
USC00511918,10/6/2014,0,20,,
USC00511918,11/6/2014,0,28.9,,
USC00511918,12/6/2014,0,27.8,,
USC00511918,13/6/2014,0,26.1,,
USC00511918,14/6/2014,0,25.6,,
USC00511918,15/6/2014,0,27.2,,
USC00511918,16/6/2014,0,25,,
USC00511918,17/6/2014,4.3,21.7,,
USC00511918,18/6/2014,0.3,20.6,,
USC00511918,19/6/2014,0,22.8,,
USC00511918,20/6/2014,0.8,20,,
USC00511918,21/6/2014,0,23.9,,
USC00511918,22/6/2014,0,26.1,,
USC00511918,23/6/2014,1.3,21.1,,
USC00511918,24/6/2014,1.3,21.1,,
USC00511918,25/6/2014,1.3,22.8,,
USC00511918,26/6/2014,0.8,21.7,,
USC00511918,27/6/2014,0.5,20,,
USC00511918,29/6/2014,1.3,25.6,,
USC00511918,30/6/2014,0,20.6,,
USC00511918,1/7/2014,0,21.1,,
USC00511918,2/7/2014,0.3,20,,
USC00511918,3/7/2014,0.5,22.8,,
USC00511918,4/7/2014,0,27.2,,
USC00511918,5/7/2014,0,22.8,,
USC00511918,6/7/2014,2.5,22.2,,
USC00511918,7/7/2014,0.5,22.2,,
USC00511918,8/7/2014,0.5,20.6,,
USC00511918,9/7/2014,0,22.2,,
USC00511918,10/7/2014,0,24.4,,
USC00511918,11/7/2014,0.3,23.9,,
USC00511918,12/7/2014,0,27.2,,
USC00511918,13/7/2014,1.3,26.7,,
USC00511918,14/7/2014,0,24.4,,
USC00511918,15/7/2014,1,23.9,,
USC00511918,16/7/2014,0,23.9,,
USC00511918,17/7/2014,0,23.9,,
USC00511918,18/7/2014,0,23.3,,
USC00511918,19/7/2014,0,28.3,,
USC00511918,20/7/2014,25.4,23.3,,
USC00511918,21/7/2014,0.3,22.8,,
USC00511918,22/7/2014,0,23.3,,
USC00511918,23/7/2014,0.3,23.9,,
USC00511918,24/7/2014,0,23.3,,
USC00511918,25/7/2014,0,24.4,,
USC00511918,26/7/2014,0,27.8,,
USC00511918,27/7/2014,2.5,23.9,,
USC00511918,28/7/2014,0,22.8,,
USC00511918,29/7/2014,0,21.1,,
USC00511918,30/7/2014,0,23.3,,
USC00511918,31/7/2014,0,28.3,,
USC00511918,1/8/2014,0,23.9,,
USC00511918,2/8/2014,0,27.2,,
USC00511918,3/8/2014,0,28.3,,
USC00511918,4/8/2014,0,28.3,,
USC00511918,5/8/2014,0,24.4,,
USC00511918,6/8/2014,0.8,22.8,,
USC00511918,7/8/2014,0.5,27.2,,
USC00511918,8/8/2014,2,26.1,,
USC00511918,9/8/2014,10.7,23.3,,
USC00511918,10/8/2014,0.3,27.8,,
USC00511918,11/8/2014,0,20.6,,
USC00511918,12/8/2014,0,21.1,,
USC00511918,13/8/2014,0,21.7,,
USC00511918,14/8/2014,0,21.7,,
USC00511918,15/8/2014,0,21.1,,
USC00511918,16/8/2014,0,28.3,,
USC00511918,17/8/2014,0,26.7,,
USC00511918,18/8/2014,0,21.1,,
USC00511918,19/8/2014,0,21.1,,
USC00511918,20/8/2014,0,20.6,,
USC00511918,21/8/2014,0,20.6,,
USC00511918,22/8/2014,0,22.8,,
USC00511918,24/8/2014,,27.2,,
USC00511918,25/8/2014,1.8,22.8,,
USC00511918,26/8/2014,2,21.7,,
USC00511918,27/8/2014,0,20,,
USC00511918,28/8/2014,0,19.4,,
USC00511918,29/8/2014,0,26.7,,
USC00511918,30/8/2014,0,26.7,,
USC00511918,31/8/2014,0,26.7,,
USC00511918,1/9/2014,0,27.8,,
USC00511918,2/9/2014,0,26.7,,
USC00511918,3/9/2014,0,21.7,,
USC00511918,4/9/2014,0,21.7,,
USC00511918,5/9/2014,0,22.8,,
USC00511918,6/9/2014,0,27.2,,
USC00511918,7/9/2014,0,27.2,,
USC00511918,8/9/2014,0,22.2,,
USC00511918,9/9/2014,0,26.7,,
USC00511918,10/9/2014,0,26.7,,
USC00511918,11/9/2014,0,21.1,,
USC00511918,12/9/2014,0,20,,
USC00511918,13/9/2014,0,27.8,,
USC00511918,14/9/2014,0,26.7,,
USC00511918,15/9/2014,0.3,23.9,,
USC00511918,17/9/2014,,28.3,,
USC00511918,18/9/2014,0.5,22.8,,
USC00511918,19/9/2014,13.7,21.7,,
USC00511918,20/9/2014,0,25,,
USC00511918,21/9/2014,0,26.1,,
USC00511918,22/9/2014,0,22.2,,
USC00511918,23/9/2014,0,26.1,,
USC00511918,24/9/2014,0,29.4,,
USC00511918,25/9/2014,1.3,21.7,,
USC00511918,26/9/2014,1.8,23.9,,
USC00511918,27/9/2014,2.3,25,,
USC00511918,28/9/2014,0.5,26.7,,
USC00511918,29/9/2014,0.5,23.3,,
USC00511918,30/9/2014,0,22.2,,
USC00511918,1/10/2014,0.8,21.7,,
USC00511918,2/10/2014,0,21.1,,
USC00511918,3/10/2014,0,23.3,,
USC00511918,4/10/2014,0,27.8,,
USC00511918,5/10/2014,0,27.2,,
USC00511918,6/10/2014,9.7,21.1,,
USC00511918,7/10/2014,6.1,22.2,,
USC00511918,8/10/2014,0,22.2,,
USC00511918,9/10/2014,0,22.8,,
USC00511918,10/10/2014,0,26.7,,
USC00511918,11/10/2014,0,28.9,,
USC00511918,12/10/2014,0,26.7,,
USC00511918,13/10/2014,0,23.9,,
USC00511918,14/10/2014,0,24.4,,
USC00511918,15/10/2014,0.8,26.7,,
USC00511918,16/10/2014,0,26.7,,
USC00511918,17/10/2014,0,27.8,,
USC00511918,18/10/2014,1.8,28.3,,
USC00511918,19/10/2014,101.6,23.3,,
USC00511918,20/10/2014,43.2,24.4,,
USC00511918,21/10/2014,0,20.6,,
USC00511918,22/10/2014,0,22.2,,
USC00511918,23/10/2014,2,24.4,,
USC00511918,24/10/2014,0,21.1,,
USC00511918,25/10/2014,0,23.3,,
USC00511918,26/10/2014,0.3,26.7,,
USC00511918,27/10/2014,0,20,,
USC00511918,28/10/2014,0,20,,
USC00511918,29/10/2014,0,22.8,,
USC00511918,30/10/2014,0,23.3,,
USC00511918,31/10/2014,0,24.4,,
USC00511918,2/11/2014,0.3,25.6,,
USC00511918,3/11/2014,0.8,22.8,,
USC00511918,4/11/2014,0,21.1,,
USC00511918,5/11/2014,0,22.2,,
USC00511918,6/11/2014,1,18.9,,
USC00511918,7/11/2014,0.8,23.9,,
USC00511918,8/11/2014,1,23.9,,
USC00511918,9/11/2014,0,24.4,,
USC00511918,10/11/2014,0,21.7,,
USC00511918,11/11/2014,0,25.6,,
USC00511918,12/11/2014,0,20,,
USC00511918,13/11/2014,0,19.4,,
USC00511918,14/11/2014,0,20.6,,
USC00511918,15/11/2014,10.4,23.9,,
USC00511918,16/11/2014,2.5,24.4,,
USC00511918,17/11/2014,0,17.8,,
USC00511918,18/11/2014,0,23.3,,
USC00511918,20/11/2014,0.3,25.6,,
USC00511918,21/11/2014,0,23.3,,
USC00511918,22/11/2014,0,23.9,,
USC00511918,23/11/2014,0,21.1,,
USC00511918,24/11/2014,0,22.2,,
USC00511918,25/11/2014,0,20.6,,
USC00511918,26/11/2014,0,20,,
USC00511918,27/11/2014,0,22.8,,
USC00511918,28/11/2014,0,25,,
USC00511918,29/11/2014,0,23.9,,
USC00511918,30/11/2014,0,25,,
USC00511918,1/12/2014,0,21.1,,
USC00511918,2/12/2014,0,16.7,,
USC00511918,3/12/2014,4.3,20,,
USC00511918,4/12/2014,2.3,19.4,,
USC00511918,5/12/2014,0,21.1,,
USC00511918,6/12/2014,0,18.9,,
USC00511918,7/12/2014,0,17.8,,
USC00511918,8/12/2014,0.3,16.7,,
USC00511918,9/12/2014,0,17.8,,
USC00511918,10/12/2014,0,17.2,,
USC00511918,11/12/2014,0.3,20.6,,
USC00511918,12/12/2014,0,17.8,,
USC00511918,14/12/2014,,21.1,,
USC00511918,15/12/2014,0,22.2,,
USC00511918,16/12/2014,0,22.2,,
USC00511918,17/12/2014,0.8,17.8,,
USC00511918,18/12/2014,0,21.7,,
USC00511918,19/12/2014,0,20,,
USC00511918,20/12/2014,0,27.2,,
USC00511918,21/12/2014,0,25.6,,
USC00511918,22/12/2014,0.3,20.6,,
USC00511918,23/12/2014,2.5,22.2,,
USC00511918,24/12/2014,0,21.1,,
USC00511918,25/12/2014,0,16.7,,
USC00511918,26/12/2014,0,24.4,,
USC00511918,27/12/2014,0,22.2,,
USC00511918,28/12/2014,0,24.4,,
USC00511918,29/12/2014,0,13.9,,
USC00511918,30/12/2014,0,17.8,,
USC00511918,31/12/2014,17.8,13.9,,
USC00511918,1/1/2015,0,18.9,,
USC00511918,2/1/2015,0,18.3,,
USC00511918,3/1/2015,19,20.6,,
USC00511918,4/1/2015,0,16.7,,
USC00511918,5/1/2015,0,13.3,,
USC00511918,6/1/2015,0.3,17.2,,
USC00511918,7/1/2015,0,13.9,,
USC00511918,8/1/2015,0,13.9,,
USC00511918,9/1/2015,0,16.7,,
USC00511918,10/1/2015,0,25,,
USC00511918,11/1/2015,0,18.9,,
USC00511918,12/1/2015,0.3,17.2,,
USC00511918,13/1/2015,0,15.6,,
USC00511918,14/1/2015,0,22.2,,
USC00511918,15/1/2015,0,23.3,,
USC00511918,16/1/2015,0.3,20.6,,
USC00511918,17/1/2015,0.8,21.1,,
USC00511918,18/1/2015,0,23.3,,
USC00511918,19/1/2015,0,17.2,,
USC00511918,20/1/2015,0,19.4,,
USC00511918,21/1/2015,0,16.1,,
USC00511918,22/1/2015,0,18.9,,
USC00511918,23/1/2015,0,19.4,,
USC00511918,24/1/2015,0,22.2,,
USC00511918,25/1/2015,0,20,,
USC00511918,26/1/2015,0,18.9,,
USC00511918,27/1/2015,0,15,,
USC00511918,28/1/2015,0,20,,
USC00511918,29/1/2015,0.3,23.3,,
USC00511918,30/1/2015,1.8,15.6,,
USC00511918,31/1/2015,0,18.3,,
USC00511918,1/2/2015,0,22.2,,
USC00511918,3/2/2015,0,24.4,,
USC00511918,5/2/2015,,23.3,,
USC00511918,6/2/2015,0,23.9,,
USC00511918,7/2/2015,0,22.8,,
USC00511918,8/2/2015,0,17.8,,
USC00511918,9/2/2015,0,23.9,,
USC00511918,10/2/2015,2,21.7,,
USC00511918,11/2/2015,0,21.7,,
USC00511918,12/2/2015,0,16.7,,
USC00511918,15/2/2015,0.5,17.2,,
USC00511918,16/2/2015,0,20,,
USC00511918,17/2/2015,0.3,16.7,,
USC00511918,18/2/2015,0,17.2,,
USC00511918,19/2/2015,0,18.3,,
USC00511918,20/2/2015,0,20.6,,
USC00511918,21/2/2015,7.1,17.2,,
USC00511918,22/2/2015,0,22.8,,
USC00511918,23/2/2015,0,18.9,,
USC00511918,24/2/2015,0,17.2,,
USC00511918,25/2/2015,0,20.6,,
USC00511918,26/2/2015,0,18.3,,
USC00511918,28/2/2015,,21.7,,
USC00511918,2/3/2015,,25.6,,
USC00511918,3/3/2015,0,23.9,,
USC00511918,4/3/2015,0,21.7,,
USC00511918,5/3/2015,4.3,22.8,,
USC00511918,6/3/2015,0,19.4,,
USC00511918,7/3/2015,0,21.7,,
USC00511918,8/3/2015,0,20,,
USC00511918,9/3/2015,0,20.6,,
USC00511918,11/3/2015,,22.2,,
USC00511918,12/3/2015,0.5,22.8,,
USC00511918,13/3/2015,0,20.6,,
USC00511918,14/3/2015,0,21.7,,
USC00511918,15/3/2015,0,18.9,,
USC00511918,17/3/2015,,23.3,,
USC00511918,18/3/2015,0,24.4,,
USC00511918,20/3/2015,,26.7,,
USC00511918,2/4/2015,,26.1,,
USC00511918,3/4/2015,0,25,,
USC00511918,6/4/2015,,21.1,,
USC00511918,7/4/2015,0,17.2,,
USC00511918,8/4/2015,0,21.1,,
USC00511918,9/4/2015,0,17.8,,
USC00511918,10/4/2015,0,17.8,,
USC00511918,13/4/2015,,19.4,,
USC00511918,14/4/2015,2.5,21.7,,
USC00511918,15/4/2015,0,21.1,,
USC00511918,16/4/2015,0,21.1,,
USC00511918,17/4/2015,0,21.7,,
USC00511918,20/4/2015,,26.7,,
USC00511918,21/4/2015,0,22.8,,
USC00511918,22/4/2015,1.3,18.9,,
USC00511918,23/4/2015,0,20.6,,
USC00511918,24/4/2015,0,20.6,,
USC00511918,27/4/2015,,22.2,,
USC00511918,29/4/2015,,22.2,,
USC00511918,30/4/2015,0,22.8,,
USC00511918,1/5/2015,0,22.2,,
USC00511918,4/5/2015,,22.8,,
USC00511918,5/5/2015,0,22.2,,
USC00511918,6/5/2015,0,23.3,,
USC00511918,7/5/2015,0,20.6,,
USC00511918,8/5/2015,2.3,23.9,,
USC00511918,11/5/2015,,23.3,,
USC00511918,12/5/2015,0,22.2,,
USC00511918,13/5/2015,0,22.2,,
USC00511918,14/5/2015,0,26.1,,
USC00511918,15/5/2015,0,25.6,,
USC00511918,18/5/2015,,27.8,,
USC00511918,19/5/2015,0,21.1,,
USC00511918,20/5/2015,0,25,,
USC00511918,21/5/2015,0,19.4,,
USC00511918,22/5/2015,0,23.3,,
USC00511918,26/5/2015,,20,,
USC00511918,27/5/2015,0,19.4,,
USC00511918,28/5/2015,0,21.1,,
USC00511918,29/5/2015,0,18.9,,
USC00511918,1/6/2015,0.3,21.1,,
USC00511918,2/6/2015,0,19.4,,
USC00511918,3/6/2015,0,20,,
USC00511918,4/6/2015,0,20,,
USC00511918,5/6/2015,0,21.7,,
USC00511918,8/6/2015,,23.3,,
USC00511918,9/6/2015,0,20.6,,
USC00511918,11/6/2015,,20.6,,
USC00511918,12/6/2015,0,18.9,,
USC00511918,15/6/2015,,19.4,,
USC00511918,16/6/2015,5.1,20.6,,
USC00511918,17/6/2015,0,22.2,,
USC00511918,18/6/2015,0,22.2,,
USC00511918,19/6/2015,0,22.2,,
USC00511918,22/6/2015,,21.1,,
USC00511918,23/6/2015,0,23.9,,
USC00511918,24/6/2015,0,22.8,,
USC00511918,25/6/2015,0.3,21.1,,
USC00511918,26/6/2015,0.3,21.7,,
USC00511918,1/7/2015,,19.4,,
USC00511918,6/7/2015,,21.7,,
USC00511918,8/7/2015,,25,,
USC00511918,9/7/2015,0,24.4,,
USC00511918,10/7/2015,0,22.8,,
USC00511918,13/7/2015,,25,,
USC00511918,14/7/2015,0,23.9,,
USC00511918,15/7/2015,0,21.7,,
USC00511918,16/7/2015,0,23.9,,
USC00511918,17/7/2015,0,23.9,,
USC00511918,21/7/2015,,22.2,,
USC00511918,22/7/2015,0,25,,
USC00511918,23/7/2015,0,21.7,,
USC00511918,24/7/2015,0,25,,
USC00511918,27/7/2015,,22.2,,
USC00511918,28/7/2015,0,23.3,,
USC00511918,30/7/2015,,25.6,,
USC00511918,31/7/2015,0,27.8,,
USC00511918,3/8/2015,,29.4,,
USC00511918,4/8/2015,0,28.9,,
USC00511918,5/8/2015,2.5,24.4,,
USC00511918,6/8/2015,0,24.4,,
USC00511918,13/8/2015,,24.4,,
USC00511918,14/8/2015,0,25.6,,
USC00511918,17/8/2015,,22.8,,
USC00511918,19/8/2015,,22.8,,
USC00511918,20/8/2015,2.5,23.9,,
USC00511918,24/8/2015,,27.8,,
USC00511918,25/8/2015,33,26.1,,
USC00511918,26/8/2015,20.3,24.4,,
USC00511918,27/8/2015,,28.9,,
USC00511918,28/8/2015,,30,,
USC00511918,30/8/2015,,27.8,,
USC00511918,1/9/2015,0,25.6,,
USC00511918,2/9/2015,0,24.4,,
USC00511918,3/9/2015,5.1,24.4,,
USC00511918,4/9/2015,17.8,22.8,,
USC00511918,14/9/2015,,23.3,,
USC00511918,17/9/2015,0,21.7,,
USC00511918,18/9/2015,0,23.3,,
USC00511918,21/9/2015,,27.2,,
USC00511918,22/9/2015,0,24.4,,
USC00511918,23/9/2015,0,25,,
USC00511918,24/9/2015,0,24.4,,
USC00511918,25/9/2015,0,25,,
USC00511918,8/10/2015,0,28.3,,
USC00511918,9/10/2015,0,28.9,,
USC00511918,12/10/2015,0,22.8,,
USC00511918,13/10/2015,10.2,22.2,,
USC00511918,14/10/2015,0,22.2,,
USC00511918,15/10/2015,0,22.2,,
USC00511918,16/10/2015,0,22.2,,
USC00511918,19/10/2015,0,21.7,,
USC00511918,20/10/2015,7.6,23.9,,
USC00511918,21/10/2015,0,21.7,,
USC00511918,22/10/2015,3.8,21.7,,
USC00511918,25/10/2015,0,23.3,,
USC00511918,26/10/2015,2.5,22.2,,
USC00511918,28/10/2015,0,27.8,,
USC00511918,29/10/2015,0,20,,
USC00511918,30/10/2015,0,17.8,,
USC00516128,1/1/2010,3.6,22.8,,
USC00516128,2/1/2010,0,16.1,,
USC00516128,3/1/2010,0,24.4,,
USC00516128,4/1/2010,0,22.2,,
USC00516128,5/1/2010,0,23.3,,
USC00516128,6/1/2010,9.1,21.7,,
USC00516128,7/1/2010,7.6,23.3,,
USC00516128,8/1/2010,0,17.8,,
USC00516128,9/1/2010,0,19.4,,
USC00516128,10/1/2010,0.3,21.7,,
USC00516128,11/1/2010,3.6,20,,
USC00516128,12/1/2010,0,20,,
USC00516128,13/1/2010,0,15,,
USC00516128,14/1/2010,0,20.6,,
USC00516128,15/1/2010,0,19.4,,
USC00516128,16/1/2010,0,18.3,,
USC00516128,17/1/2010,0,21.1,,
USC00516128,18/1/2010,0,24.4,,
USC00516128,19/1/2010,0,23.9,,
USC00516128,20/1/2010,0,20.6,,
USC00516128,21/1/2010,8.1,21.7,,
USC00516128,22/1/2010,0,17.2,,
USC00516128,23/1/2010,0,23.9,,
USC00516128,24/1/2010,0.3,24.4,,
USC00516128,25/1/2010,0,18.3,,
USC00516128,26/1/2010,0.8,20.6,,
USC00516128,27/1/2010,7.9,18.3,,
USC00516128,28/1/2010,1.8,21.7,,
USC00516128,29/1/2010,2.5,18.3,,
USC00516128,30/1/2010,8.4,20.6,,
USC00516128,31/1/2010,27.9,23.3,,
USC00516128,1/2/2010,0.3,18.3,,
USC00516128,2/2/2010,1.3,20.6,,
USC00516128,3/2/2010,17,17.2,,
USC00516128,4/2/2010,0,21.1,,
USC00516128,5/2/2010,2.3,18.9,,
USC00516128,6/2/2010,1,16.7,,
USC00516128,8/2/2010,0,20.6,,
USC00516128,9/2/2010,0,22.2,,
USC00516128,10/2/2010,0,20.6,,
USC00516128,11/2/2010,0,20.6,,
USC00516128,12/2/2010,16.5,18.9,,
USC00516128,13/2/2010,15.7,21.1,,
USC00516128,14/2/2010,0.5,22.8,,
USC00516128,15/2/2010,0,22.8,,
USC00516128,16/2/2010,0,23.3,,
USC00516128,17/2/2010,0.5,20.6,,
USC00516128,18/2/2010,0,18.3,,
USC00516128,19/2/2010,10.7,15.6,,
USC00516128,20/2/2010,14,23.3,,
USC00516128,22/2/2010,,16.7,,
USC00516128,23/2/2010,0,21.7,,
USC00516128,24/2/2010,0,16.7,,
USC00516128,25/2/2010,0,22.2,,
USC00516128,26/2/2010,0.3,21.7,,
USC00516128,27/2/2010,0.5,23.9,,
USC00516128,28/2/2010,5.1,19.4,,
USC00516128,1/3/2010,3,18.9,,
USC00516128,2/3/2010,0,19.4,,
USC00516128,3/3/2010,3,18.9,,
USC00516128,4/3/2010,35.8,18.3,,
USC00516128,5/3/2010,33.8,18.3,,
USC00516128,6/3/2010,22.9,20,,
USC00516128,7/3/2010,8.9,20.6,,
USC00516128,8/3/2010,17.8,18.3,,
USC00516128,9/3/2010,6.1,22.2,,
USC00516128,10/3/2010,3.6,18.9,,
USC00516128,11/3/2010,17.3,21.7,,
USC00516128,12/3/2010,0.8,18.9,,
USC00516128,13/3/2010,2.5,23.3,,
USC00516128,14/3/2010,2.5,23.3,,
USC00516128,15/3/2010,21.1,18.9,,
USC00516128,16/3/2010,55.9,20.6,,
USC00516128,17/3/2010,33.5,18.3,,
USC00516128,18/3/2010,2.8,21.1,,
USC00516128,19/3/2010,0.3,19.4,,
USC00516128,20/3/2010,4.6,18.3,,
USC00516128,21/3/2010,25.4,23.3,,
USC00516128,22/3/2010,0,25,,
USC00516128,23/3/2010,0,23.3,,
USC00516128,24/3/2010,1.8,21.7,,
USC00516128,25/3/2010,8.9,19.4,,
USC00516128,26/3/2010,23.1,21.7,,
USC00516128,27/3/2010,0,22.2,,
USC00516128,28/3/2010,0,23.3,,
USC00516128,29/3/2010,0.5,21.1,,
USC00516128,30/3/2010,12.4,20,,
USC00516128,31/3/2010,2,21.1,,
USC00516128,1/4/2010,1,22.8,,
USC00516128,2/4/2010,4.8,22.8,,
USC00516128,3/4/2010,23.4,19.4,,
USC00516128,4/4/2010,65,19.4,,
USC00516128,5/4/2010,22.1,20.6,,
USC00516128,6/4/2010,46.5,20.6,,
USC00516128,7/4/2010,36.3,20,,
USC00516128,8/4/2010,8.9,24.4,,
USC00516128,9/4/2010,12.7,20,,
USC00516128,10/4/2010,10.2,19.4,,
USC00516128,11/4/2010,26.4,22.8,,
USC00516128,12/4/2010,0.5,20,,
USC00516128,13/4/2010,23.6,21.7,,
USC00516128,14/4/2010,0,20,,
USC00516128,15/4/2010,0,19.4,,
USC00516128,16/4/2010,1.5,18.3,,
USC00516128,17/4/2010,0.8,21.1,,
USC00516128,18/4/2010,0.8,21.7,,
USC00516128,19/4/2010,0.3,21.7,,
USC00516128,20/4/2010,17.3,21.7,,
USC00516128,21/4/2010,4.3,21.7,,
USC00516128,23/4/2010,,21.7,,
USC00516128,24/4/2010,4.3,23.9,,
USC00516128,25/4/2010,2,25.6,,
USC00516128,26/4/2010,0,22.2,,
USC00516128,27/4/2010,0,23.9,,
USC00516128,28/4/2010,12.4,24.4,,
USC00516128,29/4/2010,32.8,20.6,,
USC00516128,30/4/2010,23.4,22.2,,
USC00516128,1/5/2010,7.9,22.8,,
USC00516128,2/5/2010,9.4,23.3,,
USC00516128,3/5/2010,3.6,23.9,,
USC00516128,4/5/2010,5.3,25,,
USC00516128,5/5/2010,0.3,22.2,,
USC00516128,6/5/2010,2,21.7,,
USC00516128,7/5/2010,6.1,20.6,,
USC00516128,8/5/2010,1.5,23.9,,
USC00516128,9/5/2010,0,23.3,,
USC00516128,10/5/2010,14,21.7,,
USC00516128,12/5/2010,,21.1,,
USC00516128,13/5/2010,8.1,21.1,,
USC00516128,14/5/2010,0,22.8,,
USC00516128,15/5/2010,6.4,22.8,,
USC00516128,16/5/2010,15.5,22.8,,
USC00516128,17/5/2010,2.5,21.7,,
USC00516128,18/5/2010,0,21.7,,
USC00516128,19/5/2010,0,21.7,,
USC00516128,20/5/2010,17,21.7,,
USC00516128,21/5/2010,9.7,21.7,,
USC00516128,22/5/2010,0.3,25,,
USC00516128,24/5/2010,,21.7,,
USC00516128,25/5/2010,21.1,21.7,,
USC00516128,26/5/2010,6.9,21.7,,
USC00516128,27/5/2010,1.3,22.2,,
USC00516128,28/5/2010,0,23.3,,
USC00516128,31/5/2010,,26.7,,
USC00516128,1/6/2010,2,21.1,,
USC00516128,2/6/2010,0,25.6,,
USC00516128,3/6/2010,2.5,22.8,,
USC00516128,4/6/2010,0.3,20,,
USC00516128,5/6/2010,2.3,26.1,,
USC00516128,6/6/2010,3.3,23.3,,
USC00516128,7/6/2010,11.2,23.9,,
USC00516128,8/6/2010,6.9,21.7,,
USC00516128,9/6/2010,0,23.9,,
USC00516128,14/6/2010,,24.4,,
USC00516128,16/6/2010,,22.8,,
USC00516128,17/6/2010,1.3,22.8,,
USC00516128,19/6/2010,,23.3,,
USC00516128,22/6/2010,,22.2,,
USC00516128,23/6/2010,1,22.2,,
USC00516128,24/6/2010,6.6,22.2,,
USC00516128,25/6/2010,20.1,21.1,,
USC00516128,26/6/2010,22.4,20.6,,
USC00516128,27/6/2010,9.4,22.8,,
USC00516128,28/6/2010,4.1,21.7,,
USC00516128,29/6/2010,0.5,22.8,,
USC00516128,30/6/2010,18,22.2,,
USC00516128,1/7/2010,11.2,21.1,,
USC00516128,2/7/2010,17.8,20.6,,
USC00516128,3/7/2010,46,20.6,,
USC00516128,4/7/2010,11.2,22.2,,
USC00516128,5/7/2010,3.6,22.2,,
USC00516128,6/7/2010,25.7,20.6,,
USC00516128,7/7/2010,26.7,20.6,,
USC00516128,8/7/2010,22.9,20.6,,
USC00516128,9/7/2010,19,20,,
USC00516128,10/7/2010,19,20,,
USC00516128,11/7/2010,7.9,21.7,,
USC00516128,12/7/2010,6.4,21.1,,
USC00516128,13/7/2010,0,22.2,,
USC00516128,14/7/2010,12.2,20.6,,
USC00516128,15/7/2010,6.1,20,,
USC00516128,16/7/2010,4.8,21.1,,
USC00516128,17/7/2010,11.7,21.1,,
USC00516128,18/7/2010,54.4,23.3,,
USC00516128,19/7/2010,8.9,20.6,,
USC00516128,20/7/2010,31.2,21.1,,
USC00516128,21/7/2010,1.3,22.2,,
USC00516128,22/7/2010,1.8,22.2,,
USC00516128,23/7/2010,25.4,21.7,,
USC00516128,24/7/2010,1,22.8,,
USC00516128,25/7/2010,0,23.3,,
USC00516128,26/7/2010,0,22.8,,
USC00516128,27/7/2010,2.5,21.1,,
USC00516128,28/7/2010,0.5,21.7,,
USC00516128,29/7/2010,9.7,22.2,,
USC00516128,30/7/2010,7.4,20.6,,
USC00516128,31/7/2010,1.3,22.8,,
USC00516128,1/8/2010,13.2,21.7,,
USC00516128,2/8/2010,36.8,21.1,,
USC00516128,3/8/2010,14.7,21.1,,
USC00516128,4/8/2010,48,20.6,,
USC00516128,5/8/2010,23.6,20.6,,
USC00516128,6/8/2010,8.9,21.1,,
USC00516128,7/8/2010,4.6,22.2,,
USC00516128,8/8/2010,20.8,21.7,,
USC00516128,9/8/2010,2.3,22.2,,
USC00516128,10/8/2010,0.8,22.2,,
USC00516128,11/8/2010,3.3,20.6,,
USC00516128,12/8/2010,0.8,21.7,,
USC00516128,13/8/2010,3.6,21.7,,
USC00516128,14/8/2010,0,21.7,,
USC00516128,15/8/2010,0,22.2,,
USC00516128,16/8/2010,10.7,20.6,,
USC00516128,17/8/2010,22.4,20.6,,
USC00516128,18/8/2010,2,22.2,,
